2023-11-06 18:01:06,778 DEBUG   HandlerThread:17608 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.10.9', 'heartbeatAt': '2023-11-06T23:01:06.568286', 'startedAt': '2023-11-06T23:01:05.804858', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\Wu\\Desktop\\GitHub Projects\\generative_ai\\project_experiments\\vision_cart_pole.py', 'codePathLocal': 'project_experiments\\vision_cart_pole.py', 'codePath': 'project_experiments\\vision_cart_pole.py', 'git': {'remote': 'https://github.com/James-Garofolo/generative_ai.git', 'commit': '011268c9376cb6182cbaec10f36fff64e0c5bc75'}, 'email': 'garofo24@students.rowan.edu', 'root': 'C:/Users/Wu/Desktop/GitHub Projects/generative_ai', 'host': 'DESKTOP-41VNI9U', 'username': 'Wu', 'executable': 'C:\\Users\\Wu\\.pyenv\\pyenv-win\\versions\\3.10.9\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3600.0, 'min': 0.0, 'max': 3600.0}, 'cpu_freq_per_core': [{'current': 3600.0, 'min': 0.0, 'max': 3600.0}], 'disk': {'/': {'total': 237.39777755737305, 'used': 213.48516082763672}}, 'gpu': 'NVIDIA GeForce RTX 2080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2080', 'memory_total': 8589934592}], 'memory': {'total': 15.6561279296875}}
2023-11-06 18:01:06,778 INFO    HandlerThread:17608 [system_monitor.py:probe():211] Finished collecting system info
2023-11-06 18:01:06,778 INFO    HandlerThread:17608 [system_monitor.py:probe():214] Publishing system info
2023-11-06 18:01:06,778 DEBUG   HandlerThread:17608 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-06 18:01:06,778 DEBUG   HandlerThread:17608 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-06 18:01:06,778 INFO    HandlerThread:17608 [system_monitor.py:probe():216] Finished publishing system info
2023-11-06 18:01:06,818 DEBUG   SenderThread:17608 [sender.py:send():379] send: files
2023-11-06 18:01:06,818 INFO    SenderThread:17608 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2023-11-06 18:01:06,838 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: stop_status
2023-11-06 18:01:06,840 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: stop_status
2023-11-06 18:01:06,840 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: internal_messages
2023-11-06 18:01:06,993 DEBUG   SenderThread:17608 [sender.py:send():379] send: telemetry
2023-11-06 18:01:06,993 DEBUG   SenderThread:17608 [sender.py:send():379] send: exit
2023-11-06 18:01:06,993 INFO    SenderThread:17608 [sender.py:send_exit():584] handling exit code: 1
2023-11-06 18:01:06,993 INFO    SenderThread:17608 [sender.py:send_exit():586] handling runtime: 0
2023-11-06 18:01:06,993 INFO    SenderThread:17608 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-11-06 18:01:06,993 INFO    SenderThread:17608 [sender.py:send_exit():592] send defer
2023-11-06 18:01:06,993 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:06,993 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 0
2023-11-06 18:01:06,993 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:07,003 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 0
2023-11-06 18:01:07,003 INFO    SenderThread:17608 [sender.py:transition_state():612] send defer: 1
2023-11-06 18:01:07,003 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:07,003 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 1
2023-11-06 18:01:07,003 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:07,003 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 1
2023-11-06 18:01:07,003 INFO    SenderThread:17608 [sender.py:transition_state():612] send defer: 2
2023-11-06 18:01:07,003 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:07,003 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 2
2023-11-06 18:01:07,003 INFO    HandlerThread:17608 [system_monitor.py:finish():190] Stopping system monitor
2023-11-06 18:01:07,003 INFO    HandlerThread:17608 [interfaces.py:finish():202] Joined cpu monitor
2023-11-06 18:01:07,003 DEBUG   SystemMonitor:17608 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-11-06 18:01:07,012 INFO    HandlerThread:17608 [interfaces.py:finish():202] Joined disk monitor
2023-11-06 18:01:07,012 DEBUG   SystemMonitor:17608 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-11-06 18:01:07,013 DEBUG   SystemMonitor:17608 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-11-06 18:01:07,061 INFO    HandlerThread:17608 [interfaces.py:finish():202] Joined gpu monitor
2023-11-06 18:01:07,061 INFO    HandlerThread:17608 [interfaces.py:finish():202] Joined memory monitor
2023-11-06 18:01:07,061 INFO    HandlerThread:17608 [interfaces.py:finish():202] Joined network monitor
2023-11-06 18:01:07,061 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:07,071 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 2
2023-11-06 18:01:07,071 INFO    SenderThread:17608 [sender.py:transition_state():612] send defer: 3
2023-11-06 18:01:07,071 DEBUG   SenderThread:17608 [sender.py:send():379] send: stats
2023-11-06 18:01:07,071 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:07,071 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 3
2023-11-06 18:01:07,071 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:07,071 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 3
2023-11-06 18:01:07,071 INFO    SenderThread:17608 [sender.py:transition_state():612] send defer: 4
2023-11-06 18:01:07,071 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:07,071 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 4
2023-11-06 18:01:07,071 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:07,071 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 4
2023-11-06 18:01:07,071 INFO    SenderThread:17608 [sender.py:transition_state():612] send defer: 5
2023-11-06 18:01:07,071 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:07,071 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 5
2023-11-06 18:01:07,071 DEBUG   SenderThread:17608 [sender.py:send():379] send: summary
2023-11-06 18:01:07,071 INFO    SenderThread:17608 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-11-06 18:01:07,071 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:07,071 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 5
2023-11-06 18:01:07,071 INFO    SenderThread:17608 [sender.py:transition_state():612] send defer: 6
2023-11-06 18:01:07,071 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:07,071 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 6
2023-11-06 18:01:07,071 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:07,071 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 6
2023-11-06 18:01:07,081 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: status_report
2023-11-06 18:01:07,171 INFO    SenderThread:17608 [sender.py:transition_state():612] send defer: 7
2023-11-06 18:01:07,171 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:07,171 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 7
2023-11-06 18:01:07,171 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:07,171 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 7
2023-11-06 18:01:07,261 INFO    Thread-16 :17608 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\config.yaml
2023-11-06 18:01:07,261 INFO    Thread-16 :17608 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\wandb-summary.json
2023-11-06 18:01:07,261 INFO    wandb-upload_0:17608 [upload_job.py:push():131] Uploaded file C:\Users\Wu\AppData\Local\Temp\tmp9jzgr8t0wandb\xxdp6v3p-wandb-metadata.json
2023-11-06 18:01:07,261 INFO    Thread-16 :17608 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\wandb-metadata.json
2023-11-06 18:01:07,261 INFO    Thread-16 :17608 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\requirements.txt
2023-11-06 18:01:07,261 INFO    Thread-16 :17608 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\output.log
2023-11-06 18:01:07,938 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: poll_exit
2023-11-06 18:01:09,016 INFO    SenderThread:17608 [sender.py:transition_state():612] send defer: 8
2023-11-06 18:01:09,016 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: poll_exit
2023-11-06 18:01:09,016 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:09,016 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 8
2023-11-06 18:01:09,016 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:09,016 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 8
2023-11-06 18:01:09,016 INFO    SenderThread:17608 [job_builder.py:build():281] Attempting to build job artifact
2023-11-06 18:01:09,026 INFO    SenderThread:17608 [job_builder.py:_get_source_type():393] is repo sourced job
2023-11-06 18:01:09,036 INFO    SenderThread:17608 [job_builder.py:build():369] adding wandb-job metadata file
2023-11-06 18:01:09,066 INFO    SenderThread:17608 [sender.py:transition_state():612] send defer: 9
2023-11-06 18:01:09,066 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:09,066 DEBUG   SenderThread:17608 [sender.py:send():379] send: artifact
2023-11-06 18:01:09,066 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 9
2023-11-06 18:01:09,281 INFO    Thread-16 :17608 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\output.log
2023-11-06 18:01:10,025 INFO    wandb-upload_0:17608 [upload_job.py:push():89] Uploaded file C:\Users\Wu\AppData\Local\wandb\wandb\artifacts\staging\tmpm4x095vy
2023-11-06 18:01:10,035 INFO    wandb-upload_1:17608 [upload_job.py:push():89] Uploaded file C:\Users\Wu\AppData\Local\wandb\wandb\artifacts\staging\tmpisvkga2z
2023-11-06 18:01:10,808 INFO    SenderThread:17608 [sender.py:send_artifact():1453] sent artifact job-https___github.com_James-Garofolo_generative_ai.git_project_experiments_vision_cart_pole.py - {'id': 'QXJ0aWZhY3Q6NjMwMTgwOTM4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExMzIwNjE0OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjMwMTc1NDMw', 'versionIndex': 3}}}
2023-11-06 18:01:10,808 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:10,808 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 9
2023-11-06 18:01:10,808 INFO    SenderThread:17608 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-06 18:01:11,298 INFO    SenderThread:17608 [dir_watcher.py:finish():388] scan: C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files
2023-11-06 18:01:11,298 INFO    SenderThread:17608 [dir_watcher.py:finish():402] scan save: C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\config.yaml config.yaml
2023-11-06 18:01:11,298 INFO    SenderThread:17608 [dir_watcher.py:finish():402] scan save: C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\output.log output.log
2023-11-06 18:01:11,308 INFO    SenderThread:17608 [dir_watcher.py:finish():402] scan save: C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\requirements.txt requirements.txt
2023-11-06 18:01:11,308 INFO    SenderThread:17608 [dir_watcher.py:finish():402] scan save: C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\wandb-metadata.json wandb-metadata.json
2023-11-06 18:01:11,308 INFO    SenderThread:17608 [dir_watcher.py:finish():402] scan save: C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\wandb-summary.json wandb-summary.json
2023-11-06 18:01:11,378 INFO    SenderThread:17608 [sender.py:transition_state():612] send defer: 10
2023-11-06 18:01:11,378 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:11,378 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 10
2023-11-06 18:01:11,388 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:11,388 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 10
2023-11-06 18:01:11,388 INFO    SenderThread:17608 [file_pusher.py:finish():175] shutting down file pusher
2023-11-06 18:01:11,538 INFO    wandb-upload_0:17608 [upload_job.py:push():131] Uploaded file C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\config.yaml
2023-11-06 18:01:11,608 INFO    wandb-upload_1:17608 [upload_job.py:push():131] Uploaded file C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\output.log
2023-11-06 18:01:11,648 INFO    wandb-upload_2:17608 [upload_job.py:push():131] Uploaded file C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\requirements.txt
2023-11-06 18:01:11,678 INFO    wandb-upload_3:17608 [upload_job.py:push():131] Uploaded file C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\files\wandb-summary.json
2023-11-06 18:01:11,891 INFO    Thread-15 (_thread_body):17608 [sender.py:transition_state():612] send defer: 11
2023-11-06 18:01:11,891 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:11,891 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 11
2023-11-06 18:01:11,891 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:11,891 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 11
2023-11-06 18:01:11,891 INFO    SenderThread:17608 [file_pusher.py:join():181] waiting for file pusher
2023-11-06 18:01:11,891 INFO    SenderThread:17608 [sender.py:transition_state():612] send defer: 12
2023-11-06 18:01:11,891 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:11,891 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 12
2023-11-06 18:01:11,891 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:11,891 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 12
2023-11-06 18:01:11,891 INFO    SenderThread:17608 [file_stream.py:finish():594] file stream finish called
2023-11-06 18:01:11,981 INFO    SenderThread:17608 [file_stream.py:finish():598] file stream finish is done
2023-11-06 18:01:11,981 INFO    SenderThread:17608 [sender.py:transition_state():612] send defer: 13
2023-11-06 18:01:11,981 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:11,981 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 13
2023-11-06 18:01:11,981 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:11,981 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 13
2023-11-06 18:01:11,981 INFO    SenderThread:17608 [sender.py:transition_state():612] send defer: 14
2023-11-06 18:01:11,981 DEBUG   SenderThread:17608 [sender.py:send():379] send: final
2023-11-06 18:01:11,981 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: defer
2023-11-06 18:01:11,981 DEBUG   SenderThread:17608 [sender.py:send():379] send: footer
2023-11-06 18:01:11,981 INFO    HandlerThread:17608 [handler.py:handle_request_defer():170] handle defer: 14
2023-11-06 18:01:11,981 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: defer
2023-11-06 18:01:11,981 INFO    SenderThread:17608 [sender.py:send_request_defer():608] handle sender defer: 14
2023-11-06 18:01:11,991 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: poll_exit
2023-11-06 18:01:11,991 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: server_info
2023-11-06 18:01:11,991 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: get_summary
2023-11-06 18:01:11,991 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: poll_exit
2023-11-06 18:01:11,991 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: sampled_history
2023-11-06 18:01:11,991 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: server_info
2023-11-06 18:01:11,991 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: internal_messages
2023-11-06 18:01:11,991 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: job_info
2023-11-06 18:01:12,051 DEBUG   SenderThread:17608 [sender.py:send_request():406] send_request: job_info
2023-11-06 18:01:12,061 INFO    MainThread:17608 [wandb_run.py:_footer_history_summary_info():3557] rendering history
2023-11-06 18:01:12,061 INFO    MainThread:17608 [wandb_run.py:_footer_history_summary_info():3589] rendering summary
2023-11-06 18:01:12,061 INFO    MainThread:17608 [wandb_run.py:_footer_sync_info():3516] logging synced files
2023-11-06 18:01:12,061 DEBUG   HandlerThread:17608 [handler.py:handle_request():144] handle_request: shutdown
2023-11-06 18:01:12,061 INFO    HandlerThread:17608 [handler.py:finish():840] shutting down handler
2023-11-06 18:01:13,008 INFO    WriterThread:17608 [datastore.py:close():294] close: C:\Users\Wu\Desktop\GitHub Projects\generative_ai\wandb\run-20231106_180105-plaoinf0\run-plaoinf0.wandb
2023-11-06 18:01:13,068 INFO    SenderThread:17608 [sender.py:finish():1531] shutting down sender
2023-11-06 18:01:13,068 INFO    SenderThread:17608 [file_pusher.py:finish():175] shutting down file pusher
2023-11-06 18:01:13,068 INFO    SenderThread:17608 [file_pusher.py:join():181] waiting for file pusher
